HITId,Input.index,Input.prompt_id,Input.image_id,Input.image_url,Input.caption,Input.object_0_name,Input.object_1_name,Input.object_0_name_plural,Input.object_1_name_plural,Input.exclude,Answer.ee,Answer.task-color-0,Answer.task-color-1,Answer.task-count-0,Answer.task-count-1,Answer.task-objects,Answer.task-position-x,Answer.task-position-y,Answer.task-quality,Answer.task-real-0,Answer.task-real-1
3QHITW7OZ2O3PM4Q82L0GEKNHQCAQX,480_0,480,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00480/samples/00000.png,a photo of a purple tennis racket and a black sink,tennis racket,sink,tennis rackets,sinks,,58.235,,white,0,1.0,"toilet, shower, sink",,,2,,3.0
3FK4G712OBFJ2Y5XH6WWWETULK3SSZ,316_2,316,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00316/samples/00002.png,a photo of a yellow orange,orange,,oranges,,"object-1,position",55.993,yellow,,5,,orange,,,4,3.0,
3FK4G712OBFJ2Y5XH6WWWETULK3SSZ,316_2,316,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00316/samples/00002.png,a photo of a yellow orange,orange,,oranges,,"object-1,position",39.819,orange|yellow|white,,5,,orange slices,,,3,3.0,
3FK4G712OBFJ2Y5XH6WWWETULK3SSZ,316_2,316,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00316/samples/00002.png,a photo of a yellow orange,orange,,oranges,,"object-1,position",15.71,orange|white,,1,,oranges,,,4,3.0,
3FK4G712OBFJ2Y5XH6WWWETULK3SSZ,316_2,316,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00316/samples/00002.png,a photo of a yellow orange,orange,,oranges,,"object-1,position",135.696,orange,,5,,orange,,,4,3.0,
3FK4G712OBFJ2Y5XH6WWWETULK3SSZ,316_2,316,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00316/samples/00002.png,a photo of a yellow orange,orange,,oranges,,"object-1,position",132.206,orange|white,,5,,oranges,,,4,3.0,
3JMNNNO3CFJJ4G587WRR2LJBT312WM,451_0,451,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00451/samples/00000.png,a photo of a donut below a cat,cat,donut,cats,donuts,,231.639,purple,brown,1,1.0,"cat, donut",neither_x,above,3,3.0,3.0
3JMNNNO3CFJJ4G587WRR2LJBT312WM,451_0,451,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00451/samples/00000.png,a photo of a donut below a cat,cat,donut,cats,donuts,,149.674,pink,pink|brown,1,1.0,"cat, donut",neither_x,neither_y,3,1.0,1.0
3JMNNNO3CFJJ4G587WRR2LJBT312WM,451_0,451,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00451/samples/00000.png,a photo of a donut below a cat,cat,donut,cats,donuts,,71.254,pink,,1,0.0,cats,,,2,3.0,2.0
3JMNNNO3CFJJ4G587WRR2LJBT312WM,451_0,451,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00451/samples/00000.png,a photo of a donut below a cat,cat,donut,cats,donuts,,42.007,yellow|green|blue|pink|brown|white,red|yellow|green|blue|pink|brown|white,1,1.0,"cat, donut",neither_x,above,4,1.0,1.0
3JMNNNO3CFJJ4G587WRR2LJBT312WM,451_0,451,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00451/samples/00000.png,a photo of a donut below a cat,cat,donut,cats,donuts,,34.76,pink,brown,1,1.0,"cat, doughnut",neither_x,below,4,1.0,1.0
3KLL7H3EHRGA4H8L07P23N6ZBDGVHM,251_3,251,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00251/samples/00003.png,a photo of three laptops,laptop,,laptops,,"object-1,position",32.575,black|gray,,2,,laptop,,,3,3.0,
3KLL7H3EHRGA4H8L07P23N6ZBDGVHM,251_3,251,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00251/samples/00003.png,a photo of three laptops,laptop,,laptops,,"object-1,position",143.43,black|white|gray,,2,,"laptop, keyboard",,,3,3.0,
3KLL7H3EHRGA4H8L07P23N6ZBDGVHM,251_3,251,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00251/samples/00003.png,a photo of three laptops,laptop,,laptops,,"object-1,position",21.092,black|gray,,2,,laptop,,,3,3.0,
3KLL7H3EHRGA4H8L07P23N6ZBDGVHM,251_3,251,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00251/samples/00003.png,a photo of three laptops,laptop,,laptops,,"object-1,position",39.165,black|gray,,2,,"laptop, keyboard,notepad, speaker, desk",,,3,3.0,
3KLL7H3EHRGA4H8L07P23N6ZBDGVHM,251_3,251,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00251/samples/00003.png,a photo of three laptops,laptop,,laptops,,"object-1,position",39.066,black|white,,2,,laptops,,,4,3.0,
3R6RZGK0YTRWQCYAA7TQPN1219TVYL,497_1,497,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00497/samples/00001.png,a photo of an orange skateboard and a pink bowl,skateboard,bowl,skateboards,bowls,,69.121,,white,0,1.0,"spoon, grapefruit, plate, bowl",,,1,,3.0
3R6RZGK0YTRWQCYAA7TQPN1219TVYL,497_1,497,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00497/samples/00001.png,a photo of an orange skateboard and a pink bowl,skateboard,bowl,skateboards,bowls,,101.308,orange|green|white,red|orange|white,0,1.0,"spoon, orange, bowl",,,1,3.0,3.0
3R6RZGK0YTRWQCYAA7TQPN1219TVYL,497_1,497,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00497/samples/00001.png,a photo of an orange skateboard and a pink bowl,skateboard,bowl,skateboards,bowls,,43.667,,,0,0.0,"orange, scoop, plate",,,1,,
3R6RZGK0YTRWQCYAA7TQPN1219TVYL,497_1,497,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00497/samples/00001.png,a photo of an orange skateboard and a pink bowl,skateboard,bowl,skateboards,bowls,,124.456,,,0,0.0,"spoon, napkin, grapefruit",,,1,,
3R6RZGK0YTRWQCYAA7TQPN1219TVYL,497_1,497,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00497/samples/00001.png,a photo of an orange skateboard and a pink bowl,skateboard,bowl,skateboards,bowls,,69.164,,white,0,1.0,bowl,,,3,,2.0
3PMR2DOWP2GZUB5BF9N6503WTKT544,532_1,532,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00532/samples/00001.png,a photo of a purple backpack and a white umbrella,backpack,umbrella,backpacks,umbrellas,,54.761,,purple,0,1.0,umbrellas,,,1,,3.0
3PMR2DOWP2GZUB5BF9N6503WTKT544,532_1,532,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00532/samples/00001.png,a photo of a purple backpack and a white umbrella,backpack,umbrella,backpacks,umbrellas,,88.249,,purple,0,1.0,"umbrella, flowers",,,1,,3.0
3PMR2DOWP2GZUB5BF9N6503WTKT544,532_1,532,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00532/samples/00001.png,a photo of a purple backpack and a white umbrella,backpack,umbrella,backpacks,umbrellas,,30.873,,purple,0,1.0,"umbrella, flowers",,,3,,3.0
3PMR2DOWP2GZUB5BF9N6503WTKT544,532_1,532,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00532/samples/00001.png,a photo of a purple backpack and a white umbrella,backpack,umbrella,backpacks,umbrellas,,144.068,,purple,0,1.0,"umbrella, flowers, plants",,,2,,3.0
3PMR2DOWP2GZUB5BF9N6503WTKT544,532_1,532,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00532/samples/00001.png,a photo of a purple backpack and a white umbrella,backpack,umbrella,backpacks,umbrellas,,38.689,purple,purple,1,1.0,BACK PACKS,right,above,4,3.0,3.0
3L21G7IH5LBG40IC3T91IZUMC5MY1Z,382_3,382,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00382/samples/00003.png,a photo of a wine glass right of a hot dog,hot dog,wine glass,hot dogs,wine glasses,,130.322,red|green|brown,red|white,1,2.0,"wineglasses, hotdogs",right,neither_y,4,2.0,3.0
3L21G7IH5LBG40IC3T91IZUMC5MY1Z,382_3,382,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00382/samples/00003.png,a photo of a wine glass right of a hot dog,hot dog,wine glass,hot dogs,wine glasses,,69.983,white,white,0,2.0,glasses,,,3,3.0,3.0
3L21G7IH5LBG40IC3T91IZUMC5MY1Z,382_3,382,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00382/samples/00003.png,a photo of a wine glass right of a hot dog,hot dog,wine glass,hot dogs,wine glasses,,54.261,,gray,0,2.0,"wine glasses, fruit",,,2,,3.0
3L21G7IH5LBG40IC3T91IZUMC5MY1Z,382_3,382,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00382/samples/00003.png,a photo of a wine glass right of a hot dog,hot dog,wine glass,hot dogs,wine glasses,,28.325,,white|gray,0,2.0,"fruits, wine glasses",,,2,,3.0
3L21G7IH5LBG40IC3T91IZUMC5MY1Z,382_3,382,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00382/samples/00003.png,a photo of a wine glass right of a hot dog,hot dog,wine glass,hot dogs,wine glasses,,82.264,red|orange|yellow|green|blue|purple|pink|brown|black|white|gray,red|orange|yellow|green|blue|purple|pink|brown|black|white|gray,1,2.0,WINE GLASSES HOT DOGS,left,above,4,3.0,3.0
3DZKABX20WKJN9X5EFB1SW9JYLCCVV,343_3,343,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00343/samples/00003.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",46.062,green,,1,,computer mouse,,,4,3.0,
3DZKABX20WKJN9X5EFB1SW9JYLCCVV,343_3,343,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00343/samples/00003.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",31.254,green,,1,,mouse,,,4,3.0,
3DZKABX20WKJN9X5EFB1SW9JYLCCVV,343_3,343,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00343/samples/00003.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",149.947,green,,1,,computer mouse,,,4,2.0,
3DZKABX20WKJN9X5EFB1SW9JYLCCVV,343_3,343,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00343/samples/00003.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",15.984,green,,1,,a green computer mouse,,,4,3.0,
3DZKABX20WKJN9X5EFB1SW9JYLCCVV,343_3,343,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00343/samples/00003.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",48.434,green,,1,,computer mouse,,,4,3.0,
37MQ8Z1JRSBNTL08MX9FNI4R4B0Y2G,501_1,501,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00501/samples/00001.png,a photo of a red cake and a purple chair,cake,chair,cakes,chairs,,76.93,,,0,0.0,cookies,,,1,,
37MQ8Z1JRSBNTL08MX9FNI4R4B0Y2G,501_1,501,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00501/samples/00001.png,a photo of a red cake and a purple chair,cake,chair,cakes,chairs,,44.252,white,blue,1,1.0,cakes,neither_x,neither_y,1,1.0,2.0
37MQ8Z1JRSBNTL08MX9FNI4R4B0Y2G,501_1,501,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00501/samples/00001.png,a photo of a red cake and a purple chair,cake,chair,cakes,chairs,,25.519,,,0,0.0,none,,,1,,
37MQ8Z1JRSBNTL08MX9FNI4R4B0Y2G,501_1,501,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00501/samples/00001.png,a photo of a red cake and a purple chair,cake,chair,cakes,chairs,,171.449,red|pink|brown,,5,0.0,"macaroons, plate, napkin, flowers, mug, coffee, snacks,",,,3,3.0,
37MQ8Z1JRSBNTL08MX9FNI4R4B0Y2G,501_1,501,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00501/samples/00001.png,a photo of a red cake and a purple chair,cake,chair,cakes,chairs,,35.605,pink|brown|white,,5,0.0,cake,,,4,3.0,
3VZYA8PIU2DIVNNAW804TXDJC8D05J,416_1,416,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00416/samples/00001.png,a photo of a sandwich below a knife,knife,sandwich,knives,sandwiches,,61.927,black|gray,brown,1,3.0,"lettuce, bread, tomatoes, strawberry, towel, cutting board, knife",neither_x,below,3,3.0,3.0
3VZYA8PIU2DIVNNAW804TXDJC8D05J,416_1,416,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00416/samples/00001.png,a photo of a sandwich below a knife,knife,sandwich,knives,sandwiches,,126.231,black,brown|white,1,3.0,"knife, cutting board, washcloth, tomatoes, bread, lettuce",neither_x,below,4,3.0,2.0
3VZYA8PIU2DIVNNAW804TXDJC8D05J,416_1,416,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00416/samples/00001.png,a photo of a sandwich below a knife,knife,sandwich,knives,sandwiches,,108.334,gray,red|green|white,1,5.0,"table, knives, vegetables",neither_x,neither_y,4,3.0,3.0
3VZYA8PIU2DIVNNAW804TXDJC8D05J,416_1,416,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00416/samples/00001.png,a photo of a sandwich below a knife,knife,sandwich,knives,sandwiches,,164.692,black,white,1,3.0,"knife, sandwich, dining table, towel",left,below,4,3.0,3.0
3VZYA8PIU2DIVNNAW804TXDJC8D05J,416_1,416,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00416/samples/00001.png,a photo of a sandwich below a knife,knife,sandwich,knives,sandwiches,,53.661,black,,1,0.0,"knife, tomato, lettuce, wrap, towel, table",,,2,3.0,
3BFF0DJK9BRKHYIC661M6JPGN3HSTO,260_0,260,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00260/samples/00000.png,a photo of a pink car,car,,cars,,"object-1,position",34.074,pink,,1,,"car, building",,,4,3.0,
3BFF0DJK9BRKHYIC661M6JPGN3HSTO,260_0,260,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00260/samples/00000.png,a photo of a pink car,car,,cars,,"object-1,position",25.72,pink,,1,,car,,,4,3.0,
3BFF0DJK9BRKHYIC661M6JPGN3HSTO,260_0,260,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00260/samples/00000.png,a photo of a pink car,car,,cars,,"object-1,position",23.627,pink,,1,,a pink car in front of a brick building,,,3,3.0,
3BFF0DJK9BRKHYIC661M6JPGN3HSTO,260_0,260,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00260/samples/00000.png,a photo of a pink car,car,,cars,,"object-1,position",19.542,pink,,1,,CAR,,,4,3.0,
3BFF0DJK9BRKHYIC661M6JPGN3HSTO,260_0,260,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00260/samples/00000.png,a photo of a pink car,car,,cars,,"object-1,position",19.537,pink,,1,,car,,,3,2.0,
39RRBHZ0B8GWV28F6TV93UA473XVZC,390_3,390,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00003.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,86.372,,,0,0.0,none,,,1,1.0,1.0
39RRBHZ0B8GWV28F6TV93UA473XVZC,390_3,390,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00003.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,12.267,,,0,0.0,none,,,1,,
39RRBHZ0B8GWV28F6TV93UA473XVZC,390_3,390,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00003.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,26.415,,,0,0.0,there are no objects.,,,1,,
39RRBHZ0B8GWV28F6TV93UA473XVZC,390_3,390,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00003.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,17.638,,,0,0.0,no objects,,,1,,
39RRBHZ0B8GWV28F6TV93UA473XVZC,390_3,390,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00003.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,30.115,,,0,0.0,none,,,1,,
36QZ6V159NSZHBX16BRWBFBI6HOSUF,20_1,20,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00020/samples/00001.png,a photo of a book,book,,books,,"object-1,position",17.146,white,,1,,book,,,4,3.0,
36QZ6V159NSZHBX16BRWBFBI6HOSUF,20_1,20,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00020/samples/00001.png,a photo of a book,book,,books,,"object-1,position",18.184,white,,1,,books,,,4,3.0,
36QZ6V159NSZHBX16BRWBFBI6HOSUF,20_1,20,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00020/samples/00001.png,a photo of a book,book,,books,,"object-1,position",14.624,blue|white,,1,,books,,,4,3.0,
36QZ6V159NSZHBX16BRWBFBI6HOSUF,20_1,20,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00020/samples/00001.png,a photo of a book,book,,books,,"object-1,position",22.841,blue|white,,1,,book,,,4,3.0,
36QZ6V159NSZHBX16BRWBFBI6HOSUF,20_1,20,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00020/samples/00001.png,a photo of a book,book,,books,,"object-1,position",15.562,blue|white,,1,,book,,,3,2.0,
31YWE12TFER5FH74ND480VEQDLT7X0,327_3,327,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00327/samples/00003.png,a photo of a red scissors,scissors,,pairs of scissors,,"object-1,position",16.346,,,0,,ribbon,,,1,,
31YWE12TFER5FH74ND480VEQDLT7X0,327_3,327,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00327/samples/00003.png,a photo of a red scissors,scissors,,pairs of scissors,,"object-1,position",108.838,red,,1,,pairs of scissors,,,4,3.0,
31YWE12TFER5FH74ND480VEQDLT7X0,327_3,327,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00327/samples/00003.png,a photo of a red scissors,scissors,,pairs of scissors,,"object-1,position",36.293,,,0,,ribbon,,,1,,
31YWE12TFER5FH74ND480VEQDLT7X0,327_3,327,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00327/samples/00003.png,a photo of a red scissors,scissors,,pairs of scissors,,"object-1,position",15.84,,,0,,ribbon,,,2,,
31YWE12TFER5FH74ND480VEQDLT7X0,327_3,327,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00327/samples/00003.png,a photo of a red scissors,scissors,,pairs of scissors,,"object-1,position",26.103,,,0,,ribbon,,,1,,
3SSN80MU9Q3TAWEO67TH40JCJ5SXKV,267_2,267,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00267/samples/00002.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",41.493,red,,1,,bicycle,,,4,3.0,
3SSN80MU9Q3TAWEO67TH40JCJ5SXKV,267_2,267,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00267/samples/00002.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",16.702,red|black,,1,,bicycle,,,4,3.0,
3SSN80MU9Q3TAWEO67TH40JCJ5SXKV,267_2,267,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00267/samples/00002.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",39.1,red,,1,,bicycles,,,4,3.0,
3SSN80MU9Q3TAWEO67TH40JCJ5SXKV,267_2,267,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00267/samples/00002.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",16.077,red|orange|black|white,,1,,bicycle,,,4,3.0,
3SSN80MU9Q3TAWEO67TH40JCJ5SXKV,267_2,267,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00267/samples/00002.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",108.56,red|white,,1,,bicycle,,,4,3.0,
35O6H0UNM6VPXTOWIGAAB2SFBHJ5JV,262_0,262,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00262/samples/00000.png,a photo of a blue cow,cow,,cows,,"object-1,position",75.566,blue,,1,,cow,,,4,3.0,
35O6H0UNM6VPXTOWIGAAB2SFBHJ5JV,262_0,262,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00262/samples/00000.png,a photo of a blue cow,cow,,cows,,"object-1,position",38.555,blue,,1,,cow,,,4,2.0,
35O6H0UNM6VPXTOWIGAAB2SFBHJ5JV,262_0,262,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00262/samples/00000.png,a photo of a blue cow,cow,,cows,,"object-1,position",18.662,blue|white|gray,,1,,cow,,,4,2.0,
35O6H0UNM6VPXTOWIGAAB2SFBHJ5JV,262_0,262,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00262/samples/00000.png,a photo of a blue cow,cow,,cows,,"object-1,position",89.778,blue|white,,1,,cow,,,4,2.0,
35O6H0UNM6VPXTOWIGAAB2SFBHJ5JV,262_0,262,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00262/samples/00000.png,a photo of a blue cow,cow,,cows,,"object-1,position",17.083,blue|white,,1,,cow,,,4,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXSV4,494_3,494,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00494/samples/00003.png,a photo of a white wine glass and a brown giraffe,wine glass,giraffe,wine glasses,giraffes,,60.21,white,,4,0.0,wine glasses,,,3,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXSV4,494_3,494,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00494/samples/00003.png,a photo of a white wine glass and a brown giraffe,wine glass,giraffe,wine glasses,giraffes,,22.962,white,,4,0.0,"leaf, wine glass",,,4,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXSV4,494_3,494,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00494/samples/00003.png,a photo of a white wine glass and a brown giraffe,wine glass,giraffe,wine glasses,giraffes,,42.154,white,,4,0.0,"wine glass, leaf",,,2,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXSV4,494_3,494,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00494/samples/00003.png,a photo of a white wine glass and a brown giraffe,wine glass,giraffe,wine glasses,giraffes,,62.222,white,,4,0.0,wine glasses,,,3,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXSV4,494_3,494,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00494/samples/00003.png,a photo of a white wine glass and a brown giraffe,wine glass,giraffe,wine glasses,giraffes,,48.01,brown,,4,0.0,wine glasses,,,2,3.0,1.0
3JTPR5MT06RK8DUE01AMCHSSQ6J5KU,211_2,211,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00002.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",28.14,black,,3,,cell phones,,,4,3.0,
3JTPR5MT06RK8DUE01AMCHSSQ6J5KU,211_2,211,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00002.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",42.67,black,,2,,cell phones,,,3,1.0,
3JTPR5MT06RK8DUE01AMCHSSQ6J5KU,211_2,211,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00002.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",26.662,black,,3,,cell phones,,,4,3.0,
3JTPR5MT06RK8DUE01AMCHSSQ6J5KU,211_2,211,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00002.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",25.574,black,,3,,cell phones,,,4,3.0,
3JTPR5MT06RK8DUE01AMCHSSQ6J5KU,211_2,211,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00002.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",23.012,black,,3,,cell phone,,,4,3.0,
3XBXDSS89MY4U2W6R75IJ0WR85XXLY,390_0,390,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00000.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,70.659,,red|white,0,1.0,"stop signs, trees",neither_x,neither_y,2,1.0,3.0
3XBXDSS89MY4U2W6R75IJ0WR85XXLY,390_0,390,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00000.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,115.329,,red|white,0,1.0,stop sign,neither_x,neither_y,3,,3.0
3XBXDSS89MY4U2W6R75IJ0WR85XXLY,390_0,390,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00000.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,142.594,,red|white,0,1.0,stop sign,,,2,,3.0
3XBXDSS89MY4U2W6R75IJ0WR85XXLY,390_0,390,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00000.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,23.795,,red|white,0,1.0,stop sign,,,3,,3.0
3XBXDSS89MY4U2W6R75IJ0WR85XXLY,390_0,390,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00390/samples/00000.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,61.743,red|white,red|white,0,1.0,STOPSING,,,4,3.0,3.0
3YGE63DIOMCC862US9NDJXQWW5GW0V,241_1,241,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00241/samples/00001.png,a photo of four knifes,knife,,knives,,"object-1,position",20.844,black|white,,5,,knife,,,3,3.0,
3YGE63DIOMCC862US9NDJXQWW5GW0V,241_1,241,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00241/samples/00001.png,a photo of four knifes,knife,,knives,,"object-1,position",31.425,black|gray,,5,,knife,,,2,3.0,
3YGE63DIOMCC862US9NDJXQWW5GW0V,241_1,241,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00241/samples/00001.png,a photo of four knifes,knife,,knives,,"object-1,position",311.884,black,,5,,knives,,,3,3.0,
3YGE63DIOMCC862US9NDJXQWW5GW0V,241_1,241,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00241/samples/00001.png,a photo of four knifes,knife,,knives,,"object-1,position",28.052,black|white,,5,,knife,,,4,2.0,
