HITId,Input.index,Input.prompt_id,Input.image_id,Input.image_url,Input.caption,Input.object_0_name,Input.object_1_name,Input.object_0_name_plural,Input.object_1_name_plural,Input.exclude,Answer.ee,Answer.task-color-0,Answer.task-color-1,Answer.task-count-0,Answer.task-count-1,Answer.task-objects,Answer.task-position-x,Answer.task-position-y,Answer.task-quality,Answer.task-real-0,Answer.task-real-1
37SDSEDIONH1PURUQPB7JM6KJQI18N,187_2,187,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00187/samples/00002.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",1036.815,yellow|green,,2,,toothbrush,,,4,3.0,
37SDSEDIONH1PURUQPB7JM6KJQI18N,187_2,187,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00187/samples/00002.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",28.753,yellow|green|blue|white,,2,,toothbrushes,,,4,3.0,
37SDSEDIONH1PURUQPB7JM6KJQI18N,187_2,187,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00187/samples/00002.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",26.576,yellow|green|white,,2,,toothbrushes,,,4,3.0,
37SDSEDIONH1PURUQPB7JM6KJQI18N,187_2,187,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00187/samples/00002.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",31.569,yellow|green|white,,2,,brush,,,3,2.0,
3VIVIU06GYRRAPPWSX6WG3O1KXIIMK,149_2,149,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00149/samples/00002.png,a photo of a person and an apple,person,apple,people,apples,,50.902,pink|brown,red,1,1.0,"apple, woman",left,neither_y,4,3.0,3.0
3VIVIU06GYRRAPPWSX6WG3O1KXIIMK,149_2,149,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00149/samples/00002.png,a photo of a person and an apple,person,apple,people,apples,,82.531,white,red,1,1.0,"apple, people",left,above,4,2.0,3.0
3VIVIU06GYRRAPPWSX6WG3O1KXIIMK,149_2,149,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00149/samples/00002.png,a photo of a person and an apple,person,apple,people,apples,,50.675,brown|white,red,1,1.0,"apple, woman",left,above,4,3.0,3.0
3VIVIU06GYRRAPPWSX6WG3O1KXIIMK,149_2,149,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00149/samples/00002.png,a photo of a person and an apple,person,apple,people,apples,,21.467,red|brown|black|white,red|yellow,1,1.0,"apple, person",left,neither_y,4,3.0,3.0
3VIVIU06GYRRAPPWSX6WG3O1KXIIMK,149_2,149,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00149/samples/00002.png,a photo of a person and an apple,person,apple,people,apples,,127.923,white,red,1,1.0,"apple, girl",right,neither_y,4,3.0,3.0
3MDWE879VVH2GXSWXEAAPUE4P8RB95,20_0,20,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00020/samples/00000.png,a photo of a book,book,,books,,"object-1,position",134.379,black|white,,1,,book,,,4,3.0,
3MDWE879VVH2GXSWXEAAPUE4P8RB95,20_0,20,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00020/samples/00000.png,a photo of a book,book,,books,,"object-1,position",344.557,white,,1,,book,,,4,3.0,
3MDWE879VVH2GXSWXEAAPUE4P8RB95,20_0,20,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00020/samples/00000.png,a photo of a book,book,,books,,"object-1,position",13.958,brown|black,,1,,books,,,4,3.0,
3MDWE879VVH2GXSWXEAAPUE4P8RB95,20_0,20,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00020/samples/00000.png,a photo of a book,book,,books,,"object-1,position",68.482,brown,,1,,book,,,4,3.0,
3MDWE879VVH2GXSWXEAAPUE4P8RB95,20_0,20,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00020/samples/00000.png,a photo of a book,book,,books,,"object-1,position",36.497,black|white,,1,,book,,,4,2.0,
3BCRDCM0PR9GRHUS5KKR4N6SM1S6K9,241_2,241,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00002.png,a photo of four knifes,knife,,knives,,"object-1,position",20.887,brown|white|gray,,5,,knife,,,4,3.0,
3BCRDCM0PR9GRHUS5KKR4N6SM1S6K9,241_2,241,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00002.png,a photo of four knifes,knife,,knives,,"object-1,position",30.226,brown|black|white|gray,,5,,five knives with different colors handles placed next to each other,,,3,3.0,
3BCRDCM0PR9GRHUS5KKR4N6SM1S6K9,241_2,241,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00002.png,a photo of four knifes,knife,,knives,,"object-1,position",56.55,brown|white,,5,,knives,,,4,3.0,
3BCRDCM0PR9GRHUS5KKR4N6SM1S6K9,241_2,241,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00002.png,a photo of four knifes,knife,,knives,,"object-1,position",26.525,brown|black|white|gray,,5,,KNIVES,,,4,3.0,
3BCRDCM0PR9GRHUS5KKR4N6SM1S6K9,241_2,241,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00002.png,a photo of four knifes,knife,,knives,,"object-1,position",16.034,brown|black|gray,,5,,knives,,,3,3.0,
3HKIF5DF7CCY7E07D02OQ5515LJG9R,273_3,273,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00273/samples/00003.png,a photo of a red zebra,zebra,,zebras,,"object-1,position",34.832,red|black|white,,1,,zebra,,,4,2.0,
3HKIF5DF7CCY7E07D02OQ5515LJG9R,273_3,273,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00273/samples/00003.png,a photo of a red zebra,zebra,,zebras,,"object-1,position",22.565,red|black|white,,1,,zebra,,,3,1.0,
3HKIF5DF7CCY7E07D02OQ5515LJG9R,273_3,273,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00273/samples/00003.png,a photo of a red zebra,zebra,,zebras,,"object-1,position",56.358,red|black|white,,1,,zebra,,,4,3.0,
3HKIF5DF7CCY7E07D02OQ5515LJG9R,273_3,273,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00273/samples/00003.png,a photo of a red zebra,zebra,,zebras,,"object-1,position",148.376,red|black|white,,1,,zebra,,,4,3.0,
3HKIF5DF7CCY7E07D02OQ5515LJG9R,273_3,273,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00273/samples/00003.png,a photo of a red zebra,zebra,,zebras,,"object-1,position",46.643,red|black|white,,1,,horse,,,3,3.0,
3XU80RHWIDVHYS1B144W08XITOW44W,343_0,343,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00343/samples/00000.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",13.61,green|black,,1,,mouse,,,4,3.0,
3XU80RHWIDVHYS1B144W08XITOW44W,343_0,343,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00343/samples/00000.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",56.621,green|black,,1,,computer mouse,,,4,3.0,
3XU80RHWIDVHYS1B144W08XITOW44W,343_0,343,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00343/samples/00000.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",39.743,green|black,,1,,computer mice,,,4,3.0,
3XU80RHWIDVHYS1B144W08XITOW44W,343_0,343,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00343/samples/00000.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",106.115,green|black,,1,,a computer mouse,,,4,3.0,
3XU80RHWIDVHYS1B144W08XITOW44W,343_0,343,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00343/samples/00000.png,a photo of a green computer mouse,computer mouse,,computer mice,,"object-1,position",16.931,green|black,,1,,computer mouse,,,4,3.0,
3GV1I4SEPN4RBNCAQKWSJNJ7B1X6LC,267_0,267,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00267/samples/00000.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",16.306,red,,1,,bicycle,,,4,3.0,
3GV1I4SEPN4RBNCAQKWSJNJ7B1X6LC,267_0,267,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00267/samples/00000.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",34.988,red|black,,1,,bicycles,,,4,2.0,
3GV1I4SEPN4RBNCAQKWSJNJ7B1X6LC,267_0,267,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00267/samples/00000.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",39.072,red|orange|yellow|green|blue|purple|pink|brown|black|white|gray,,1,,BICYCLES,,,4,3.0,
3GV1I4SEPN4RBNCAQKWSJNJ7B1X6LC,267_0,267,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00267/samples/00000.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",29.059,red|black,,1,,BICYCLE,,,4,3.0,
3GV1I4SEPN4RBNCAQKWSJNJ7B1X6LC,267_0,267,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00267/samples/00000.png,a photo of a red bicycle,bicycle,,bicycles,,"object-1,position",17.017,red|black|white,,1,,bike,,,4,3.0,
3X7837UUBRDLGXOANZKF386F7CS6JA,232_0,232,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00232/samples/00000.png,a photo of two trucks,truck,,trucks,,"object-1,position",13.268,red|white|gray,,2,,trucks,,,4,3.0,
3X7837UUBRDLGXOANZKF386F7CS6JA,232_0,232,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00232/samples/00000.png,a photo of two trucks,truck,,trucks,,"object-1,position",45.762,red|black|white,,2,,Two semi trucks parked next to each other about the same height both with their headlights on,,,4,3.0,
3X7837UUBRDLGXOANZKF386F7CS6JA,232_0,232,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00232/samples/00000.png,a photo of two trucks,truck,,trucks,,"object-1,position",20.363,brown|white,,2,,Trucks,,,4,3.0,
3X7837UUBRDLGXOANZKF386F7CS6JA,232_0,232,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00232/samples/00000.png,a photo of two trucks,truck,,trucks,,"object-1,position",27.937,white|gray,,2,,semi truck,,,4,3.0,
3X7837UUBRDLGXOANZKF386F7CS6JA,232_0,232,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00232/samples/00000.png,a photo of two trucks,truck,,trucks,,"object-1,position",40.341,black|white|gray,,2,,trucks,,,4,3.0,
3TZDZ3Y0K6L13ZA4VHHLJI1V3W019C,262_3,262,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00262/samples/00003.png,a photo of a blue cow,cow,,cows,,"object-1,position",23.293,blue,,1,,cow,,,4,2.0,
3TZDZ3Y0K6L13ZA4VHHLJI1V3W019C,262_3,262,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00262/samples/00003.png,a photo of a blue cow,cow,,cows,,"object-1,position",134.279,blue,,1,,cow,,,4,3.0,
3TZDZ3Y0K6L13ZA4VHHLJI1V3W019C,262_3,262,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00262/samples/00003.png,a photo of a blue cow,cow,,cows,,"object-1,position",22.547,blue,,1,,cow,,,3,1.0,
3TZDZ3Y0K6L13ZA4VHHLJI1V3W019C,262_3,262,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00262/samples/00003.png,a photo of a blue cow,cow,,cows,,"object-1,position",49.047,blue,,1,,cow,,,4,3.0,
3TZDZ3Y0K6L13ZA4VHHLJI1V3W019C,262_3,262,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00262/samples/00003.png,a photo of a blue cow,cow,,cows,,"object-1,position",16.328,blue|black,,1,,cow,,,4,3.0,
35NNO802B9BXS7AW4YLWTID1PNSINK,389_2,389,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00389/samples/00002.png,a photo of a stop sign above a chair,chair,stop sign,chairs,stop signs,,143.258,black|gray,red|white,1,1.0,"stop sign, chair",left,neither_y,3,2.0,3.0
35NNO802B9BXS7AW4YLWTID1PNSINK,389_2,389,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00389/samples/00002.png,a photo of a stop sign above a chair,chair,stop sign,chairs,stop signs,,50.997,black|gray,red|white,1,1.0,"stop sign, chair",left,above,4,3.0,3.0
35NNO802B9BXS7AW4YLWTID1PNSINK,389_2,389,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00389/samples/00002.png,a photo of a stop sign above a chair,chair,stop sign,chairs,stop signs,,35.956,purple|black,red|white,1,1.0,"stop sign, chair",left,above,3,3.0,2.0
35NNO802B9BXS7AW4YLWTID1PNSINK,389_2,389,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00389/samples/00002.png,a photo of a stop sign above a chair,chair,stop sign,chairs,stop signs,,59.56,black|gray,red|white,1,1.0,"CHAIR,STOPSING",left,neither_y,4,3.0,3.0
35NNO802B9BXS7AW4YLWTID1PNSINK,389_2,389,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00389/samples/00002.png,a photo of a stop sign above a chair,chair,stop sign,chairs,stop signs,,34.088,black|gray,red|white,1,1.0,"stop sign, chair",left,neither_y,3,3.0,3.0
30ZKOOGW3ALF8IK9NNVLFDCF9EI1AR,250_1,250,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00250/samples/00001.png,a photo of two hair driers,hair drier,,hair driers,,"object-1,position",74.033,blue|pink|white,,2,,hair driers,,,4,3.0,
30ZKOOGW3ALF8IK9NNVLFDCF9EI1AR,250_1,250,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00250/samples/00001.png,a photo of two hair driers,hair drier,,hair driers,,"object-1,position",35.851,brown|black,,2,,two hair driers,,,4,2.0,
30ZKOOGW3ALF8IK9NNVLFDCF9EI1AR,250_1,250,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00250/samples/00001.png,a photo of two hair driers,hair drier,,hair driers,,"object-1,position",38.903,pink|black|white,,2,,HAIR DRIERS,,,4,3.0,
30ZKOOGW3ALF8IK9NNVLFDCF9EI1AR,250_1,250,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00250/samples/00001.png,a photo of two hair driers,hair drier,,hair driers,,"object-1,position",19.164,black|gray,,3,,hair dryer,,,3,3.0,
30ZKOOGW3ALF8IK9NNVLFDCF9EI1AR,250_1,250,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00250/samples/00001.png,a photo of two hair driers,hair drier,,hair driers,,"object-1,position",25.07,brown|black|white,,2,,hair driers,,,4,3.0,
3OKP4QVBQGCCCXAC56GOM0GLB31GA6,182_0,182,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00182/samples/00000.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",40.4,red|yellow,,2,,frisbees,,,4,3.0,
3OKP4QVBQGCCCXAC56GOM0GLB31GA6,182_0,182,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00182/samples/00000.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",57.93,red|yellow,,2,,frisbees,,,4,3.0,
3OKP4QVBQGCCCXAC56GOM0GLB31GA6,182_0,182,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00182/samples/00000.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",23.909,red|yellow,,2,,frisbee,,,4,3.0,
3OKP4QVBQGCCCXAC56GOM0GLB31GA6,182_0,182,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00182/samples/00000.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",38.215,red|orange|yellow|green|blue|purple|pink|black|white|gray,,2,,FRISBEES,,,4,3.0,
3OKP4QVBQGCCCXAC56GOM0GLB31GA6,182_0,182,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00182/samples/00000.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",57.076,red|yellow,,2,,fisbee,,,4,3.0,
3RDTX9JRUCGFELP6KXYUKSS86I097H,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",22.844,black|white,,3,,zebra,,,4,3.0,
3RDTX9JRUCGFELP6KXYUKSS86I097H,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",22.512,brown|black|white,,3,,zebras,,,4,3.0,
3RDTX9JRUCGFELP6KXYUKSS86I097H,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",34.717,black|white,,3,,"tree, zebra",,,4,3.0,
3RDTX9JRUCGFELP6KXYUKSS86I097H,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",57.071,black|white,,3,,"Three zebras, trees, dirt,",,,4,2.0,
3RDTX9JRUCGFELP6KXYUKSS86I097H,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",16.057,brown|white,,3,,zebras,,,4,3.0,
3OREP8RUUGQHV7F4BKGKHB0RTLMGB1,295_2,295,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00295/samples/00002.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",15.385,green|black,,1,,surfboard,,,4,3.0,
3OREP8RUUGQHV7F4BKGKHB0RTLMGB1,295_2,295,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00295/samples/00002.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",50.855,green,,1,,surfboard,,,4,3.0,
3OREP8RUUGQHV7F4BKGKHB0RTLMGB1,295_2,295,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00295/samples/00002.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",49.443,green|black,,1,,"surfboard, surfer",,,3,3.0,
3OREP8RUUGQHV7F4BKGKHB0RTLMGB1,295_2,295,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00295/samples/00002.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",21.505,green,,1,,"surfboard, person",,,3,3.0,
3OREP8RUUGQHV7F4BKGKHB0RTLMGB1,295_2,295,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00295/samples/00002.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",29.296,green,,1,,sufboard,,,4,3.0,
32K26U12E13TS13JEB6CC2R1JLMDVU,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",18.843,yellow,,2,,banana,,,4,3.0,
32K26U12E13TS13JEB6CC2R1JLMDVU,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",13.741,yellow|green|brown,,2,,banana,,,4,3.0,
32K26U12E13TS13JEB6CC2R1JLMDVU,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",20.249,yellow|green|brown|black,,2,,bananas,,,4,3.0,
32K26U12E13TS13JEB6CC2R1JLMDVU,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",57.805,yellow|green,,2,,bananas,,,4,3.0,
32K26U12E13TS13JEB6CC2R1JLMDVU,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",19.892,yellow|green,,2,,bananas,,,4,3.0,
3VGZ74AYUUV05C7APKCFSV69B6MGC8,89_2,89,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00089/samples/00002.png,a photo of a toothbrush and a carrot,toothbrush,carrot,toothbrushes,carrots,,134.986,red|white,orange,1,1.0,"carrots,toothbrushes",neither_x,neither_y,4,3.0,3.0
3VGZ74AYUUV05C7APKCFSV69B6MGC8,89_2,89,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00089/samples/00002.png,a photo of a toothbrush and a carrot,toothbrush,carrot,toothbrushes,carrots,,46.545,white,orange,1,1.0,toothbrushes,right,above,4,3.0,3.0
3VGZ74AYUUV05C7APKCFSV69B6MGC8,89_2,89,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00089/samples/00002.png,a photo of a toothbrush and a carrot,toothbrush,carrot,toothbrushes,carrots,,51.793,white,orange,1,1.0,"toothbrush, toothpaste, carrot",right,below,4,2.0,3.0
3VGZ74AYUUV05C7APKCFSV69B6MGC8,89_2,89,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00089/samples/00002.png,a photo of a toothbrush and a carrot,toothbrush,carrot,toothbrushes,carrots,,40.72,red|white,orange,1,1.0,"toothbrush, carrot",right,neither_y,3,1.0,3.0
3VGZ74AYUUV05C7APKCFSV69B6MGC8,89_2,89,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00089/samples/00002.png,a photo of a toothbrush and a carrot,toothbrush,carrot,toothbrushes,carrots,,34.446,blue|white,orange,1,1.0,"carrot, brush",right,neither_y,3,1.0,3.0
306996CF7AZKRSP1T1VHAOWLRW31BM,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",27.216,blue|pink|black,,3,,snowboards,,,4,3.0,
306996CF7AZKRSP1T1VHAOWLRW31BM,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",143.38,blue|pink|black,,3,,snowboard,,,4,3.0,
306996CF7AZKRSP1T1VHAOWLRW31BM,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",113.779,blue|pink|black,,3,,snowboards,,,3,3.0,
306996CF7AZKRSP1T1VHAOWLRW31BM,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",64.994,blue|pink|black,,3,,snowboards,,,4,3.0,
306996CF7AZKRSP1T1VHAOWLRW31BM,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",51.341,blue|pink|black|white,,3,,snowboard,,,3,2.0,
3K1H3NEY8ZEAA4DOPG7QC1ORW6YGD8,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",34.635,pink|brown|white,,4,,donuts,,,4,2.0,
3K1H3NEY8ZEAA4DOPG7QC1ORW6YGD8,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",313.792,yellow|pink|brown|white,,4,,donuts,,,4,2.0,
3K1H3NEY8ZEAA4DOPG7QC1ORW6YGD8,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",96.685,green|blue|pink|brown|white,,3,,donuts,,,4,1.0,
3K1H3NEY8ZEAA4DOPG7QC1ORW6YGD8,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",52.419,yellow|green|blue|pink|brown|white,,4,,DONUTS,,,4,3.0,
3K1H3NEY8ZEAA4DOPG7QC1ORW6YGD8,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",59.608,yellow|pink|brown|white,,4,,Four yellow donuts with two brown icing and one with pink icing and another with white icing.,,,4,3.0,
3AFT28WXMTHFASA85DL987D6FXXIOZ,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",33.845,red|brown|black,,5,,knife,,,3,3.0,
3AFT28WXMTHFASA85DL987D6FXXIOZ,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",13.883,brown|black|gray,,5,,knives,,,3,3.0,
3AFT28WXMTHFASA85DL987D6FXXIOZ,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",61.827,red|orange|yellow|green|brown|black,,5,,knives,,,3,3.0,
3AFT28WXMTHFASA85DL987D6FXXIOZ,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",37.063,brown|black|gray,,5,,knives,,,4,3.0,
3AFT28WXMTHFASA85DL987D6FXXIOZ,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",40.888,red|orange|yellow|green|brown|black,,5,,Knives,,,4,3.0,
3W9XHF7WHYAMTF541XSKFXY6693KTY,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",136.345,green|black,,1,,traffic light,,,4,3.0,
3W9XHF7WHYAMTF541XSKFXY6693KTY,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/if-xl/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",21.527,green|black,,1,,traffic light,,,4,3.0,
