HITId,Input.index,Input.prompt_id,Input.image_id,Input.image_url,Input.caption,Input.object_0_name,Input.object_1_name,Input.object_0_name_plural,Input.object_1_name_plural,Input.exclude,Answer.ee,Answer.task-color-0,Answer.task-color-1,Answer.task-count-0,Answer.task-count-1,Answer.task-objects,Answer.task-position-x,Answer.task-position-y,Answer.task-quality,Answer.task-real-0,Answer.task-real-1
3OZ4VAIBFBU6VN3BO7SNF0MEO5HJVC,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",166.927,red|yellow|blue|brown|black|white,,3,,snowboards,,,4,2.0,
3OZ4VAIBFBU6VN3BO7SNF0MEO5HJVC,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",104.039,red|orange|yellow|blue|brown|black|white,,3,,"snowboards, trees",,,3,2.0,
3OZ4VAIBFBU6VN3BO7SNF0MEO5HJVC,202_1,202,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00202/samples/00001.png,a photo of three snowboards,snowboard,,snowboards,,"object-1,position",112.337,red|orange|yellow|blue|black|white,,3,,stayting borad,,,4,1.0,
31ANT7FQOMHT6NT6UG7PZPC0YPBH5Y,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",23.898,black|white,,2,,zebras,,,3,3.0,
31ANT7FQOMHT6NT6UG7PZPC0YPBH5Y,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",20.657,black|white,,2,,1.Zebras,,,4,3.0,
31ANT7FQOMHT6NT6UG7PZPC0YPBH5Y,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",29.019,black|white,,2,,"zebra, zebra",,,3,3.0,
31ANT7FQOMHT6NT6UG7PZPC0YPBH5Y,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",57.66,black|white,,2,,zebras,,,4,3.0,
31ANT7FQOMHT6NT6UG7PZPC0YPBH5Y,208_0,208,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00208/samples/00000.png,a photo of three zebras,zebra,,zebras,,"object-1,position",115.825,black|white,,2,,zebras,,,2,3.0,
37AQKJ12UB3LWYVRV66CGOL2PMSTTB,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",17.977,brown|black|white,,3,,There are three knives on top of a grey counter top,,,3,3.0,
37AQKJ12UB3LWYVRV66CGOL2PMSTTB,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",95.525,black|gray,,3,,knives,,,4,3.0,
37AQKJ12UB3LWYVRV66CGOL2PMSTTB,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",92.491,black|gray,,3,,knives,,,3,2.0,
37AQKJ12UB3LWYVRV66CGOL2PMSTTB,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",98.797,black|gray,,3,,three kitchen knives,,,3,2.0,
37AQKJ12UB3LWYVRV66CGOL2PMSTTB,241_0,241,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00241/samples/00000.png,a photo of four knifes,knife,,knives,,"object-1,position",24.606,black|gray,,3,,knives,,,3,2.0,
338431Z1GZUS3RDRV0FIMZEX2TEOR7,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",232.691,yellow,,4,,BANANAS,,,1,3.0,
338431Z1GZUS3RDRV0FIMZEX2TEOR7,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",73.652,yellow,,4,,bananas,,,3,3.0,
338431Z1GZUS3RDRV0FIMZEX2TEOR7,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",18.595,yellow|green,,4,,bananas,,,3,2.0,
338431Z1GZUS3RDRV0FIMZEX2TEOR7,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",66.117,yellow|green,,4,,bananas,,,4,3.0,
338431Z1GZUS3RDRV0FIMZEX2TEOR7,238_1,238,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00238/samples/00001.png,a photo of two bananas,banana,,bananas,,"object-1,position",92.535,yellow,,4,,Banana,,,3,3.0,
385MDVINGQUJAC3GEHXJ125SVEJJWM,516_1,516,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00516/samples/00001.png,a photo of an orange motorcycle and a pink donut,motorcycle,donut,motorcycles,donuts,,101.899,blue,yellow,1,1.0,MOTORCYCLE,right,above,4,3.0,3.0
385MDVINGQUJAC3GEHXJ125SVEJJWM,516_1,516,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00516/samples/00001.png,a photo of an orange motorcycle and a pink donut,motorcycle,donut,motorcycles,donuts,,41.344,orange|pink|black,,1,0.0,motorcycle,,,3,3.0,
385MDVINGQUJAC3GEHXJ125SVEJJWM,516_1,516,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00516/samples/00001.png,a photo of an orange motorcycle and a pink donut,motorcycle,donut,motorcycles,donuts,,42.485,orange|pink,,1,0.0,"motorcycle, door, window, house",,,2,2.0,
385MDVINGQUJAC3GEHXJ125SVEJJWM,516_1,516,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00516/samples/00001.png,a photo of an orange motorcycle and a pink donut,motorcycle,donut,motorcycles,donuts,,35.396,orange|pink,,1,0.0,"motorcycle, door, building",neither_x,neither_y,3,2.0,
385MDVINGQUJAC3GEHXJ125SVEJJWM,516_1,516,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00516/samples/00001.png,a photo of an orange motorcycle and a pink donut,motorcycle,donut,motorcycles,donuts,,78.403,orange|pink|black|gray,,1,0.0,bike,,,3,2.0,
37M4O367WXXFY1UHLDN2RUKWFBAM5C,456_3,456,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00003.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,202.557,yellow|blue|black,yellow,1,1.0,"key board, sink",neither_x,above,1,3.0,3.0
37M4O367WXXFY1UHLDN2RUKWFBAM5C,456_3,456,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00003.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,37.931,yellow|black,,1,0.0,keyboard,,,4,3.0,
37M4O367WXXFY1UHLDN2RUKWFBAM5C,456_3,456,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00003.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,152.178,yellow|black,,1,0.0,keyboard,,,2,3.0,
37M4O367WXXFY1UHLDN2RUKWFBAM5C,456_3,456,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00003.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,131.829,yellow|black,yellow,1,1.0,"keyboard, sink tray, single shelf, metal bars",neither_x,above,1,2.0,2.0
37M4O367WXXFY1UHLDN2RUKWFBAM5C,456_3,456,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00003.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,46.275,yellow,,1,0.0,"keyboard, nozzle",,,2,2.0,
3BKZLF991DE4L42TO8ZGJ02UKHBYQR,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",23.423,purple|pink|brown|white,,4,,donuts,,,4,3.0,
3BKZLF991DE4L42TO8ZGJ02UKHBYQR,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",74.863,red|yellow|pink|brown,,4,,donuts,,,4,3.0,
3BKZLF991DE4L42TO8ZGJ02UKHBYQR,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",99.192,brown,,4,,donuts,,,3,2.0,
3BKZLF991DE4L42TO8ZGJ02UKHBYQR,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",129.782,pink|brown|black,,4,,donut,,,4,3.0,
3BKZLF991DE4L42TO8ZGJ02UKHBYQR,220_3,220,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00220/samples/00003.png,a photo of four donuts,donut,,donuts,,"object-1,position",65.621,pink|white,,4,,donuts,,,4,2.0,
3QGHA0EA1XFDST54QPK23EMFN9AWBE,295_0,295,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00295/samples/00000.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",26.487,green,,1,,surfboard,,,4,3.0,
3QGHA0EA1XFDST54QPK23EMFN9AWBE,295_0,295,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00295/samples/00000.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",26.727,green|black,,1,,"surfboard, wall, floor",,,2,3.0,
3QGHA0EA1XFDST54QPK23EMFN9AWBE,295_0,295,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00295/samples/00000.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",24.637,green|blue,,1,,surfboards,,,4,3.0,
3QGHA0EA1XFDST54QPK23EMFN9AWBE,295_0,295,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00295/samples/00000.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",47.877,green,,1,,SURFBOARDS,,,4,3.0,
3QGHA0EA1XFDST54QPK23EMFN9AWBE,295_0,295,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00295/samples/00000.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",24.068,green,,1,,surfboard,,,4,3.0,
3XH7ZM9YYG9PW49LTBW0P9J87USR9W,149_3,149,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00149/samples/00003.png,a photo of a person and an apple,person,apple,people,apples,,15.416,,green,0,1.0,apple,neither_x,neither_y,3,,3.0
3XH7ZM9YYG9PW49LTBW0P9J87USR9W,149_3,149,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00149/samples/00003.png,a photo of a person and an apple,person,apple,people,apples,,301.664,,green,0,1.0,"a wood floor, one apple",neither_x,neither_y,2,,3.0
3XH7ZM9YYG9PW49LTBW0P9J87USR9W,149_3,149,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00149/samples/00003.png,a photo of a person and an apple,person,apple,people,apples,,144.053,,green,0,1.0,apple,,,3,,3.0
3XH7ZM9YYG9PW49LTBW0P9J87USR9W,149_3,149,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00149/samples/00003.png,a photo of a person and an apple,person,apple,people,apples,,26.347,,green,0,1.0,apple,,,3,,3.0
3XH7ZM9YYG9PW49LTBW0P9J87USR9W,149_3,149,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00149/samples/00003.png,a photo of a person and an apple,person,apple,people,apples,,78.752,,green,0,1.0,apple,,,4,,3.0
32LAQ1JNUN40WBAGVBWMLK7480ZTU2,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",144.01,green,,1,,traffic light,,,4,2.0,
32LAQ1JNUN40WBAGVBWMLK7480ZTU2,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",34.848,green|black,,1,,traffic light,,,4,2.0,
32LAQ1JNUN40WBAGVBWMLK7480ZTU2,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",641.784,green|black|white|gray,,1,,traffic light,,,1,2.0,
32LAQ1JNUN40WBAGVBWMLK7480ZTU2,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",28.789,green,,1,,traffic lights,,,4,3.0,
32LAQ1JNUN40WBAGVBWMLK7480ZTU2,311_2,311,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00002.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",43.79,green,,1,,green traffic light,,,4,3.0,
3PGQRAZX1GZGYKH6GCOLE0HV25WYSG,171_2,171,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00171/samples/00002.png,a photo of a baseball glove and a carrot,baseball glove,carrot,baseball gloves,carrots,,52.611,,orange,0,1.0,carrot,,,3,,3.0
3PGQRAZX1GZGYKH6GCOLE0HV25WYSG,171_2,171,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00171/samples/00002.png,a photo of a baseball glove and a carrot,baseball glove,carrot,baseball gloves,carrots,,416.527,,orange,0,1.0,carrot,,,3,,3.0
3PGQRAZX1GZGYKH6GCOLE0HV25WYSG,171_2,171,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00171/samples/00002.png,a photo of a baseball glove and a carrot,baseball glove,carrot,baseball gloves,carrots,,29.393,,orange|brown,0,1.0,There is a big carrot on top of a gray desk and to the left of a baseball,,,2,,2.0
3PGQRAZX1GZGYKH6GCOLE0HV25WYSG,171_2,171,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00171/samples/00002.png,a photo of a baseball glove and a carrot,baseball glove,carrot,baseball gloves,carrots,,139.643,white,orange,1,2.0,carrot in the table,,above,3,1.0,1.0
3PGQRAZX1GZGYKH6GCOLE0HV25WYSG,171_2,171,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00171/samples/00002.png,a photo of a baseball glove and a carrot,baseball glove,carrot,baseball gloves,carrots,,31.87,,orange|white,0,1.0,"carrot, baseball",,,3,,3.0
3ZZAYRN1JK65J6QJZPKDMEFFQEBOTK,371_2,371,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00371/samples/00002.png,a photo of a bus below a toothbrush,toothbrush,bus,toothbrushes,buses,,104.792,brown,green|blue|white,1,1.0,toothbrushes,left,below,4,3.0,3.0
3ZZAYRN1JK65J6QJZPKDMEFFQEBOTK,371_2,371,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00371/samples/00002.png,a photo of a bus below a toothbrush,toothbrush,bus,toothbrushes,buses,,60.526,,green|blue|white,0,1.0,"bus, wooden spoon",,,2,,3.0
3ZZAYRN1JK65J6QJZPKDMEFFQEBOTK,371_2,371,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00371/samples/00002.png,a photo of a bus below a toothbrush,toothbrush,bus,toothbrushes,buses,,49.331,,green|blue|white,0,1.0,"bus, stick",neither_x,neither_y,2,1.0,2.0
3ZZAYRN1JK65J6QJZPKDMEFFQEBOTK,371_2,371,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00371/samples/00002.png,a photo of a bus below a toothbrush,toothbrush,bus,toothbrushes,buses,,20.776,,green|blue|white,0,1.0,"bus, spatula",,,2,,1.0
3ZZAYRN1JK65J6QJZPKDMEFFQEBOTK,371_2,371,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00371/samples/00002.png,a photo of a bus below a toothbrush,toothbrush,bus,toothbrushes,buses,,36.361,,green|blue|white,0,1.0,"shoehorn, bus",,,2,,1.0
30Y6N4AHZ3B1ZUM25R12B52YYF7RDD,33_1,33,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00033/samples/00001.png,a photo of a train,train,,trains,,"object-1,position",41.812,red|yellow|gray,,1,,"train, tracks",,,4,2.0,
30Y6N4AHZ3B1ZUM25R12B52YYF7RDD,33_1,33,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00033/samples/00001.png,a photo of a train,train,,trains,,"object-1,position",55.461,yellow|pink|gray,,1,,train,,,4,3.0,
30Y6N4AHZ3B1ZUM25R12B52YYF7RDD,33_1,33,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00033/samples/00001.png,a photo of a train,train,,trains,,"object-1,position",44.972,red|yellow|white|gray,,1,,TRAINS,,,4,3.0,
30Y6N4AHZ3B1ZUM25R12B52YYF7RDD,33_1,33,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00033/samples/00001.png,a photo of a train,train,,trains,,"object-1,position",19.018,red|yellow,,1,,"train, trees, grass",,,4,3.0,
30Y6N4AHZ3B1ZUM25R12B52YYF7RDD,33_1,33,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00033/samples/00001.png,a photo of a train,train,,trains,,"object-1,position",171.435,red|yellow|black|gray,,1,,"train. plants, railway track",,,4,3.0,
378G7J1SKZDBZWHO0GMS4MS0Q6NEWW,240_0,240,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00240/samples/00000.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",66.952,red|orange|yellow|green|white,,3,,"dining table, pizzas, plate",,,4,3.0,
378G7J1SKZDBZWHO0GMS4MS0Q6NEWW,240_0,240,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00240/samples/00000.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",56.703,red|orange|yellow|green,,3,,pizzas,,,4,3.0,
378G7J1SKZDBZWHO0GMS4MS0Q6NEWW,240_0,240,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00240/samples/00000.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",29.631,red|green|brown|black|white,,3,,pizzas,,,4,2.0,
378G7J1SKZDBZWHO0GMS4MS0Q6NEWW,240_0,240,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00240/samples/00000.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",14.457,green|brown|black|white,,3,,pizza,,,4,2.0,
378G7J1SKZDBZWHO0GMS4MS0Q6NEWW,240_0,240,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00240/samples/00000.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",151.08,red|green|white,,3,,"pizza, table, plate",,,3,3.0,
34HEO7RUHK931NJQLHA0L4USDCARAB,38_2,38,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00038/samples/00002.png,a photo of a bed,bed,,beds,,"object-1,position",77.184,white,,1,,"light, blow, beds",,,4,3.0,
34HEO7RUHK931NJQLHA0L4USDCARAB,38_2,38,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00038/samples/00002.png,a photo of a bed,bed,,beds,,"object-1,position",146.157,white,,1,,"bed, pillow, lamp",,,3,3.0,
34HEO7RUHK931NJQLHA0L4USDCARAB,38_2,38,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00038/samples/00002.png,a photo of a bed,bed,,beds,,"object-1,position",27.835,white,,1,,"pillows, blanket, bed, lamp",,,4,3.0,
34HEO7RUHK931NJQLHA0L4USDCARAB,38_2,38,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00038/samples/00002.png,a photo of a bed,bed,,beds,,"object-1,position",17.187,white,,1,,bed,,,4,3.0,
34HEO7RUHK931NJQLHA0L4USDCARAB,38_2,38,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00038/samples/00002.png,a photo of a bed,bed,,beds,,"object-1,position",15.694,gray,,1,,bed,,,3,2.0,
3CIS7GGG7JYY7SSJ5G7RMY735QCEUX,410_3,410,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00410/samples/00003.png,a photo of a tv below a cow,cow,tv,cows,tvs,,34.232,black,black,1,1.0,"television, cow",neither_x,neither_y,4,3.0,3.0
3CIS7GGG7JYY7SSJ5G7RMY735QCEUX,410_3,410,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00410/samples/00003.png,a photo of a tv below a cow,cow,tv,cows,tvs,,36.422,brown|black|white,brown|black,1,1.0,There is a tv in front of a brown wall the picture on the tv is a black and white cow on top of a field,neither_x,neither_y,3,3.0,3.0
3CIS7GGG7JYY7SSJ5G7RMY735QCEUX,410_3,410,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00410/samples/00003.png,a photo of a tv below a cow,cow,tv,cows,tvs,,32.61,black|white,black|gray,1,1.0,"tv, wood wall, cow",neither_x,neither_y,3,3.0,3.0
3CIS7GGG7JYY7SSJ5G7RMY735QCEUX,410_3,410,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00410/samples/00003.png,a photo of a tv below a cow,cow,tv,cows,tvs,,37.879,black|white,black,1,1.0,"tv, wood paneling, cow",neither_x,neither_y,2,2.0,3.0
3CIS7GGG7JYY7SSJ5G7RMY735QCEUX,410_3,410,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00410/samples/00003.png,a photo of a tv below a cow,cow,tv,cows,tvs,,43.973,black|white,black,1,1.0,"television, cow, wall",neither_x,neither_y,2,3.0,3.0
3PKVGQTFJVZ4X5HT1NOGOQCZG3DYRS,232_3,232,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00003.png,a photo of two trucks,truck,,trucks,,"object-1,position",44.174,red|black|white,,2,,Trucks,,,4,3.0,
3PKVGQTFJVZ4X5HT1NOGOQCZG3DYRS,232_3,232,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00003.png,a photo of two trucks,truck,,trucks,,"object-1,position",186.322,red|white,,2,,truck,,,4,3.0,
3PKVGQTFJVZ4X5HT1NOGOQCZG3DYRS,232_3,232,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00003.png,a photo of two trucks,truck,,trucks,,"object-1,position",20.386,red|black|white|gray,,2,,"trucks, trees",,,4,3.0,
3PKVGQTFJVZ4X5HT1NOGOQCZG3DYRS,232_3,232,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00003.png,a photo of two trucks,truck,,trucks,,"object-1,position",30.862,red|black|white,,2,,trucks,,,4,3.0,
3PKVGQTFJVZ4X5HT1NOGOQCZG3DYRS,232_3,232,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00003.png,a photo of two trucks,truck,,trucks,,"object-1,position",40.833,red|blue|black|white|gray,,2,,"truck, tree",,,4,3.0,
3N2YPY1GJKDYK7HJA6HWIK9MJXLEVM,433_3,433,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00433/samples/00003.png,a photo of a parking meter above a broccoli,broccoli,parking meter,broccolis,parking meters,,158.778,green,green|gray,1,1.0,"broccoli, parking meter",right,above,3,3.0,2.0
3N2YPY1GJKDYK7HJA6HWIK9MJXLEVM,433_3,433,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00433/samples/00003.png,a photo of a parking meter above a broccoli,broccoli,parking meter,broccolis,parking meters,,62.091,green,blue,1,1.0,broccolis,right,below,3,2.0,3.0
3N2YPY1GJKDYK7HJA6HWIK9MJXLEVM,433_3,433,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00433/samples/00003.png,a photo of a parking meter above a broccoli,broccoli,parking meter,broccolis,parking meters,,34.922,green,gray,1,1.0,"broccoli, meter",right,neither_y,3,3.0,3.0
3N2YPY1GJKDYK7HJA6HWIK9MJXLEVM,433_3,433,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00433/samples/00003.png,a photo of a parking meter above a broccoli,broccoli,parking meter,broccolis,parking meters,,128.421,green,yellow|black,1,1.0,broccolis,left,below,3,3.0,3.0
3N2YPY1GJKDYK7HJA6HWIK9MJXLEVM,433_3,433,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00433/samples/00003.png,a photo of a parking meter above a broccoli,broccoli,parking meter,broccolis,parking meters,,56.518,green,gray,1,1.0,broccoli,left,above,4,3.0,3.0
3Z56AA6ELIFBH5UVQWX7J0YWB6LM6S,35_3,35,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00035/samples/00003.png,a photo of a chair,chair,,chairs,,"object-1,position",25.819,brown,,1,,chair,,,3,3.0,
3Z56AA6ELIFBH5UVQWX7J0YWB6LM6S,35_3,35,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00035/samples/00003.png,a photo of a chair,chair,,chairs,,"object-1,position",31.248,brown,,1,,chair,,,3,3.0,
3Z56AA6ELIFBH5UVQWX7J0YWB6LM6S,35_3,35,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00035/samples/00003.png,a photo of a chair,chair,,chairs,,"object-1,position",43.889,brown,,1,,chairs,,,3,3.0,
3Z56AA6ELIFBH5UVQWX7J0YWB6LM6S,35_3,35,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00035/samples/00003.png,a photo of a chair,chair,,chairs,,"object-1,position",71.187,brown,,1,,chair,,,4,3.0,
3Z56AA6ELIFBH5UVQWX7J0YWB6LM6S,35_3,35,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00035/samples/00003.png,a photo of a chair,chair,,chairs,,"object-1,position",64.26,brown,,1,,chair,,,4,3.0,
